FUZZ,url,redirectlocation,position,status_code,content_length,content_words,content_lines,content_type,duration,resultfile,Ffufhash
d17c731f4ae97bc0,http://94.237.57.211:40271/stats/d17c731f4ae97bc0_index.html/stats.txt,,112,404,52,4,3,text/html,77.757862ms,,40ad170
60220aa74d31b55b,http://94.237.57.211:40271/stats/60220aa74d31b55b_index.html/stats.txt,,101,404,52,4,3,text/html,79.63417ms,,40ad165
0dd8fd8b16c2a1a4,http://94.237.57.211:40271/stats/0dd8fd8b16c2a1a4_index.html/stats.txt,,90,404,52,4,3,text/html,82.810832ms,,40ad15a
0da7fa5ad8b0b5db,http://94.237.57.211:40271/stats/0da7fa5ad8b0b5db_index.html/stats.txt,,105,404,52,4,3,text/html,79.234227ms,,40ad169
e2a3fbb71347549a,http://94.237.57.211:40271/stats/e2a3fbb71347549a_index.html/stats.txt,,107,404,52,4,3,text/html,79.744217ms,,40ad16b
9cd719b01e6d4a4f,http://94.237.57.211:40271/stats/9cd719b01e6d4a4f_index.html/stats.txt,,111,404,52,4,3,text/html,79.262179ms,,40ad16f
9b877856d5704c9c,http://94.237.57.211:40271/stats/9b877856d5704c9c_index.html/stats.txt,,103,404,52,4,3,text/html,79.867946ms,,40ad167
c7169e731108db04,http://94.237.57.211:40271/stats/c7169e731108db04_index.html/stats.txt,,100,404,52,4,3,text/html,80.949395ms,,40ad164
50c2fd5d095a2aa5,http://94.237.57.211:40271/stats/50c2fd5d095a2aa5_index.html/stats.txt,,106,404,52,4,3,text/html,80.999165ms,,40ad16a
86ea0f98f2eb9c53,http://94.237.57.211:40271/stats/86ea0f98f2eb9c53_index.html/stats.txt,,104,404,52,4,3,text/html,81.491471ms,,40ad168
316332234ece765b,http://94.237.57.211:40271/stats/316332234ece765b_index.html/stats.txt,,108,404,52,4,3,text/html,81.186634ms,,40ad16c
5a310d7b9c36edca,http://94.237.57.211:40271/stats/5a310d7b9c36edca_index.html/stats.txt,,113,404,52,4,3,text/html,80.101352ms,,40ad171
7571b64d216b2871,http://94.237.57.211:40271/stats/7571b64d216b2871_index.html/stats.txt,,109,404,52,4,3,text/html,81.652011ms,,40ad16d
03a00d220d475dcd,http://94.237.57.211:40271/stats/03a00d220d475dcd_index.html/stats.txt,,102,404,52,4,3,text/html,83.109114ms,,40ad166
