FUZZ,url,redirectlocation,position,status_code,content_length,content_words,content_lines,content_type,duration,resultfile,Ffufhash
afbcd59a07045844,http://94.237.57.211:40271/stats/afbcd59a07045844_index.html/stats.txt,,797,404,52,4,3,text/html,79.590563ms,,85ed431d
a1cbd6cb0e7c7b83,http://94.237.57.211:40271/stats/a1cbd6cb0e7c7b83_index.html/stats.txt,,799,404,52,4,3,text/html,80.368848ms,,85ed431f
5b343662388ea73e,http://94.237.57.211:40271/stats/5b343662388ea73e_index.html/stats.txt,,801,404,52,4,3,text/html,76.761469ms,,85ed4321
aac01548ed9f5f9c,http://94.237.57.211:40271/stats/aac01548ed9f5f9c_index.html/stats.txt,,800,404,52,4,3,text/html,81.191687ms,,85ed4320
5080daba15fa7fde,http://94.237.57.211:40271/stats/5080daba15fa7fde_index.html/stats.txt,,808,404,52,4,3,text/html,75.42501ms,,85ed4328
e026785747d0e089,http://94.237.57.211:40271/stats/e026785747d0e089_index.html/stats.txt,,813,404,52,4,3,text/html,74.50514ms,,85ed432d
3e44e041ee59f08f,http://94.237.57.211:40271/stats/3e44e041ee59f08f_index.html/stats.txt,,802,404,52,4,3,text/html,79.208916ms,,85ed4322
96ca35836a951fc5,http://94.237.57.211:40271/stats/96ca35836a951fc5_index.html/stats.txt,,804,404,52,4,3,text/html,79.175759ms,,85ed4324
132164017a54909e,http://94.237.57.211:40271/stats/132164017a54909e_index.html/stats.txt,,806,404,52,4,3,text/html,77.951051ms,,85ed4326
24c65b3243d6b5ed,http://94.237.57.211:40271/stats/24c65b3243d6b5ed_index.html/stats.txt,,803,404,52,4,3,text/html,80.537218ms,,85ed4323
1aebd05dc1854a57,http://94.237.57.211:40271/stats/1aebd05dc1854a57_index.html/stats.txt,,807,404,52,4,3,text/html,79.108301ms,,85ed4327
c9562802e4cf4023,http://94.237.57.211:40271/stats/c9562802e4cf4023_index.html/stats.txt,,805,404,52,4,3,text/html,81.460398ms,,85ed4325
431ea28aee82137a,http://94.237.57.211:40271/stats/431ea28aee82137a_index.html/stats.txt,,817,404,52,4,3,text/html,75.957502ms,,85ed4331
6e31d7626a1da64b,http://94.237.57.211:40271/stats/6e31d7626a1da64b_index.html/stats.txt,,816,404,52,4,3,text/html,76.554369ms,,85ed4330
8b6b459b869fc58c,http://94.237.57.211:40271/stats/8b6b459b869fc58c_index.html/stats.txt,,814,404,52,4,3,text/html,78.154861ms,,85ed432e
52fab967f4394544,http://94.237.57.211:40271/stats/52fab967f4394544_index.html/stats.txt,,812,404,52,4,3,text/html,79.679681ms,,85ed432c
062a87c8afd21fff,http://94.237.57.211:40271/stats/062a87c8afd21fff_index.html/stats.txt,,811,404,52,4,3,text/html,81.97249ms,,85ed432b
